"CodeCanton";"Inscrits";"Votants";"Exprimés";"PC";"EXG";"SOC";"RDG";"DVG";"UDF";"RPR";"DVD";"FN";"ECO";"CodeDpt"
"3619";4075;3100;3019;338;0;1347;0;0;0;0;1200;134;0;"36"
"3620";3553;2483;2381;274;0;1449;0;0;658;0;0;0;0;"36"
"3621";4266;3217;3071;324;0;837;0;0;0;1196;714;0;0;"36"
"3622";7434;5293;4774;1385;0;0;0;0;0;0;3389;0;0;"36"
"3624";11518;7719;7357;2316;0;1478;0;357;0;3206;0;0;0;"36"
"3625";10207;6947;6671;978;0;2010;0;0;3294;0;0;389;0;"36"
"3702";8146;5352;5066;269;0;1252;0;0;0;0;3202;343;0;"37"
"3703";12326;8513;8241;919;0;1704;0;0;0;4801;0;817;0;"37"
"3704";8256;5770;5613;438;0;2020;0;0;0;0;2811;344;0;"37"
"3705";6463;4361;4216;194;0;875;0;0;0;0;2921;226;0;"37"
"3708";3960;3064;2960;142;0;711;0;0;0;0;2017;90;0;"37"
"3710";5464;3800;3661;230;0;944;0;0;0;2208;106;173;0;"37"
"3712";5243;4175;4087;119;0;178;2159;0;1538;0;0;93;0;"37"
"3714";12008;7401;7076;573;0;1496;1053;0;0;0;3290;664;0;"37"
"3715";4531;3288;3179;578;0;323;0;0;0;0;2085;193;0;"37"
"3717";4294;3068;2966;94;0;302;0;0;0;0;2416;154;0;"37"
"3719";6870;4755;4616;98;0;910;0;0;0;1450;1907;251;0;"37"
"3722";10018;5525;5360;353;0;1325;0;0;0;0;3073;609;0;"37"
"3723";11078;5828;5700;392;86;1243;0;0;0;0;3289;690;0;"37"
"3725";9384;5028;4948;317;75;959;200;0;0;0;3014;383;0;"37"
"3726";12617;6915;6711;553;199;2097;0;0;0;2886;139;837;0;"37"
"3728";10929;6411;6257;316;0;1737;0;0;3602;0;0;602;0;"37"
"3733";11113;5658;5379;339;275;1841;0;0;0;0;2326;598;0;"37"
"3735";8687;5108;4946;290;147;1652;0;0;0;1512;892;453;0;"37"
"3736";10084;6972;6740;288;0;1672;0;0;2108;2160;0;512;0;"37"
"3737";9411;6599;6338;737;0;1932;0;179;0;0;3065;425;0;"37"
"3803";7446;5019;4910;276;0;1763;347;0;0;2297;0;227;0;"38"
"3804";12156;7532;7282;1008;0;2194;0;0;0;590;2653;837;0;"38"
"3805";1507;1116;1071;69;0;311;0;0;691;0;0;0;0;"38"
"3806";2015;1587;1555;53;0;899;0;0;0;603;0;0;0;"38"
"3808";12820;8825;8644;435;0;2687;0;0;4591;0;0;931;0;"38"
"3811";7295;5093;4888;828;0;0;0;0;0;0;3577;483;0;"38"
"3812";17674;10293;10129;1007;102;3176;0;0;4230;0;159;1169;286;"38"
"3814";11734;6881;6769;624;75;2708;92;0;2128;0;144;747;251;"38"
"3815";8465;6431;6180;319;0;0;0;2468;3393;0;0;0;0;"38"
"3816";2432;2062;2025;113;0;956;0;0;956;0;0;0;0;"38"
"3818";2352;1858;1814;125;0;815;0;0;874;0;0;0;0;"38"
"3819";12796;8605;8434;899;0;3336;0;0;2171;0;1385;643;0;"38"
"3820";9514;6443;6241;2036;0;1320;0;0;0;0;2885;0;0;"38"
"3824";24253;15738;15229;4250;0;4358;217;0;0;0;4451;1953;0;"38"
"3827";4964;3068;2839;185;493;0;0;0;0;0;2161;0;0;"38"
"3828";8239;6273;6080;497;0;1798;0;0;3785;0;0;0;0;"38"
"3830";12674;8129;7957;470;0;1932;0;0;3787;0;799;969;0;"38"
"3832";13790;8475;8179;2641;0;1823;0;223;0;3213;279;0;0;"38"
"3835";6080;4202;4095;367;0;1272;0;149;0;0;1952;355;0;"38"
"3836";1981;1417;1365;153;0;952;0;0;260;0;0;0;0;"38"
"3837";8061;5372;5223;782;0;1848;0;0;0;1267;622;704;0;"38"
"3839";16515;11689;11309;462;0;3788;277;0;3055;2403;0;1324;0;"38"
"3841";5580;3674;3574;147;0;481;0;900;2046;0;0;0;0;"38"
"3842";5025;3291;3020;289;0;0;0;0;0;0;2282;449;0;"38"
"3845";22226;14819;14456;918;0;4732;0;701;0;6014;658;1433;0;"38"
"3847";7999;4757;4607;1621;0;1261;0;0;0;1067;0;658;0;"38"
"3851";13732;9412;9246;661;0;2642;2001;0;0;3041;0;901;0;"38"
"3852";8974;5068;4919;1426;171;1406;0;0;0;0;1916;0;0;"38"
"3855";8610;5851;5712;445;0;2434;0;0;0;2273;0;560;0;"38"
"3856";15052;8750;8508;1366;199;2504;0;0;0;0;4439;0;0;"38"
"3857";11211;6360;6251;542;0;2553;0;0;0;0;2020;805;331;"38"
"3858";7153;4396;4149;566;0;1609;0;0;1974;0;0;0;0;"38"
"3901";4955;3863;3760;341;0;1079;0;277;727;0;1336;0;0;"39"
"3902";3010;2146;2096;144;65;551;0;0;952;384;0;0;0;"39"
"3903";4484;3140;3061;229;0;1116;0;0;623;0;1093;0;0;"39"
"3905";1721;1196;1149;51;0;87;0;195;0;816;0;0;0;"39"
"3909";7306;4963;4787;444;0;1784;0;0;1584;975;0;0;0;"39"
"3910";3626;2584;2497;149;0;718;0;232;0;0;1398;0;0;"39"
"3912";3852;2756;2687;204;0;726;0;0;0;0;1757;0;0;"39"
"3913";12661;7766;7518;898;552;2028;0;515;1516;1329;0;680;0;"39"
"3915";9300;6587;5748;506;0;1699;0;0;0;0;3543;0;0;"39"
"3916";3541;2681;2641;99;0;292;0;0;0;0;2037;213;0;"39"
"3917";3226;2537;2485;275;0;789;0;0;666;755;0;0;0;"39"
"3918";2050;1477;1435;66;0;211;0;0;773;0;385;0;0;"39"
"3919";8074;4579;4439;365;0;1020;0;0;2023;0;210;821;0;"39"
"3920";2506;1834;1752;52;0;0;0;231;0;833;636;0;0;"39"
"3922";1540;1118;1085;88;0;0;0;159;0;0;838;0;0;"39"
"3930";2556;1927;1851;101;0;853;0;0;335;562;0;0;0;"39"
"3931";2928;2120;2053;167;0;481;0;0;580;618;0;207;0;"39"
"4002";5632;4752;4659;560;0;992;0;0;0;0;2917;190;0;"40"
"4003";6788;5469;5327;294;0;1833;0;0;2916;0;0;284;0;"40"
"4004";12303;8674;8380;969;0;3764;0;0;0;2946;0;701;0;"40"
"4005";3249;2739;2676;246;0;1323;0;0;306;0;707;94;0;"40"
"4006";3705;3103;3033;61;0;1001;0;0;0;0;1927;44;0;"40"
"4008";7053;5678;5523;170;0;823;2356;0;0;0;1986;188;0;"40"
"4009";2193;1748;1679;112;0;550;0;0;0;954;0;63;0;"40"
"4010";7994;6148;5972;287;0;2179;0;0;0;0;3207;299;0;"40"
"4011";11581;7585;7350;367;0;3316;0;0;1424;1349;375;519;0;"40"
"4013";7523;5903;5704;679;0;2928;0;0;0;1850;0;247;0;"40"
"4016";7411;6004;5865;748;0;2508;0;0;0;0;2316;293;0;"40"
"4017";2060;1674;1643;63;0;835;0;0;0;0;694;51;0;"40"
"4023";13537;9702;9430;956;0;4262;0;0;0;2961;563;688;0;"40"
"4026";4154;3447;3321;982;0;1356;0;0;866;0;0;117;0;"40"
"4030";17525;11943;11498;786;0;4867;0;0;898;2824;1182;941;0;"40"
"4102";7627;5178;5012;556;0;1639;156;0;0;1064;1227;370;0;"41"
"4103";9571;6700;6521;2190;0;995;0;0;0;2920;0;416;0;"41"
"4108";4462;3436;3330;432;0;736;0;0;1864;0;0;298;0;"41"
"4111";4993;3546;3407;212;0;502;0;0;2400;0;0;293;0;"41"
"4112";7333;5179;4945;394;0;941;0;0;3247;0;0;363;0;"41"
"4113";11294;7950;7690;834;0;1355;0;0;0;4649;0;852;0;"41"
"4115";4109;3015;2926;372;0;474;0;0;1828;0;0;252;0;"41"
"4116";3887;3101;3019;422;0;561;0;0;1808;0;0;228;0;"41"
"4117";7766;5269;5037;469;0;986;0;0;2918;0;296;368;0;"41"
"4120";10538;7453;7210;758;0;1181;0;0;0;4763;0;508;0;"41"
"4121";4360;3211;3046;200;0;1150;0;0;1027;0;524;145;0;"41"
"4125";8514;5186;4998;456;0;1226;0;0;0;373;2363;580;0;"41"
"4126";5121;2451;2360;304;77;642;0;247;0;329;547;214;0;"41"
"4128";9848;6838;6624;527;0;2601;0;0;542;1163;1247;544;0;"41"
"4129";6084;4216;4074;274;0;1306;0;0;1480;0;733;281;0;"41"
"4130";5397;3776;3679;335;0;668;0;0;2443;0;0;233;0;"41"
"4201";3776;2887;2794;116;0;392;0;0;1624;0;464;198;0;"42"
"4203";4886;3636;3530;230;0;875;0;0;0;0;2220;205;0;"42"
"4206";6190;4663;4546;235;0;578;0;0;0;0;3471;262;0;"42"
"4207";15449;10304;10006;390;0;4166;0;0;0;1018;3876;556;0;"42"
"4209";15261;10597;10238;499;0;1794;0;0;0;0;6693;850;402;"42"
"4212";3735;2752;2689;371;0;1345;0;0;0;0;869;104;0;"42"
"4214";10589;6782;6516;622;0;1439;0;0;0;0;3796;659;0;"42"
"4215";14870;10114;9853;2618;158;1750;0;0;827;1895;1703;902;0;"42"
"4216";24917;13605;13149;3719;0;2700;0;0;0;2733;2786;1211;0;"42"
"4217";5419;3733;3657;179;0;386;0;0;0;0;2853;239;0;"42"
"4218";12927;8125;7909;527;145;2809;0;163;2568;0;0;1205;492;"42"
"4219";15782;7861;7699;2121;69;1484;0;0;0;0;2834;1191;0;"42"
"4224";4811;3210;3085;109;0;374;0;0;2205;0;0;397;0;"42"
"4225";3885;2781;2688;359;0;296;0;0;1908;0;0;125;0;"42"
"4227";7962;5630;5513;413;0;1054;0;0;0;0;3693;353;0;"42"
"4228";16010;10894;10575;983;0;2107;0;0;6143;0;0;1342;0;"42"
"4230";4415;2965;2757;264;0;0;0;0;0;0;2309;184;0;"42"
"4237";17149;8945;8770;1159;263;1870;0;0;4003;0;0;1475;0;"42"
"4238";9089;4702;4578;643;0;932;0;0;0;2212;0;791;0;"42"
"4239";12943;6604;6461;1482;0;1236;0;133;0;2162;94;1050;304;"42"
"4240";11666;7072;6837;534;0;1570;0;0;0;3242;157;978;356;"42"
"4302";7720;5383;5185;727;0;2465;0;0;0;0;1775;218;0;"43"
"4304";1870;1390;1349;100;0;605;0;0;0;153;461;30;0;"43"
"4305";5023;3594;3399;189;175;1273;0;0;1623;0;0;139;0;"43"
"4309";2157;1442;1346;148;0;0;0;0;1112;0;0;86;0;"43"
"4311";2381;1780;1738;74;0;566;0;0;1048;0;0;50;0;"43"
"4312";3502;2744;2646;76;0;845;0;0;0;0;1605;120;0;"43"
"4314";6590;4736;4571;277;0;785;0;0;3058;0;0;451;0;"43"
"4315";5758;4099;3893;111;0;0;0;0;3156;0;0;626;0;"43"
"4318";3303;2512;2453;103;0;147;0;0;1172;0;945;86;0;"43"
"4323";4366;3308;3237;93;588;388;0;398;1425;0;209;136;0;"43"
"4324";3465;2702;2622;89;65;315;0;0;2040;0;0;113;0;"43"
"4325";4466;3439;3336;66;515;0;0;0;1612;1032;0;111;0;"43"
"4326";3475;2784;2736;98;0;1409;0;0;0;0;1097;132;0;"43"
"4327";6049;3890;3775;113;0;0;0;870;1382;0;1259;151;0;"43"
"4331";6422;4335;4192;299;0;1737;0;0;0;0;1749;407;0;"43"
"4332";5044;3454;3362;121;64;1018;0;0;964;644;148;403;0;"43"
"4334";4843;3531;3379;160;0;1203;0;0;1850;0;0;166;0;"43"
"4335";4642;3133;2973;34;0;504;0;0;1868;75;0;492;0;"43"
"4401";10735;7561;7322;170;624;1245;0;0;0;4981;0;302;0;"44"
"4402";12536;8879;8575;361;0;1774;0;0;6010;0;0;430;0;"44"
"4403";9849;6820;6662;204;0;1212;0;583;0;0;4421;242;0;"44"
"4406";16136;10681;10362;414;231;2729;0;0;3061;0;3372;555;0;"44"
"4409";10893;7730;7488;159;0;1762;0;0;5170;0;0;397;0;"44"
"4411";5834;4445;4312;93;0;1769;0;0;779;451;1121;99;0;"44"
"4412";6178;4825;4617;113;0;2814;0;0;0;1512;0;178;0;"44"
"4414";7288;5297;5061;187;0;1551;0;0;2066;0;1056;201;0;"44"
"4417";11475;7911;7538;233;0;1469;0;0;0;5334;0;502;0;"44"
"4420";15490;8519;8332;372;0;2121;0;0;4768;0;91;980;0;"44"
"4422";13430;6450;6337;321;0;1613;234;39;0;2296;1024;810;0;"44"
"4424";15176;8002;7708;1856;483;2121;183;0;1326;1085;0;654;0;"44"
"4426";11498;5760;5593;495;114;2028;0;204;1084;1211;55;402;0;"44"
"4427";10986;7563;7211;242;0;2160;0;0;0;0;4298;511;0;"44"
"4429";8303;5491;5244;366;0;1418;0;0;0;2662;374;424;0;"44"
"4432";12650;8405;8134;584;0;1006;237;0;825;0;4745;737;0;"44"
"4433";4556;3451;3271;119;0;760;0;0;0;0;2285;107;0;"44"
"4434";2877;2141;2008;73;0;473;0;0;0;1341;0;121;0;"44"
"4435";17648;11495;11179;1118;0;3806;0;0;0;2014;3637;604;0;"44"
"4439";15721;8448;8202;1190;435;2578;213;0;2889;0;0;522;375;"44"
"4442";8200;5686;5422;219;0;844;0;0;0;0;3943;416;0;"44"
"4443";11334;7775;7594;332;0;1857;0;0;0;0;4976;429;0;"44"
"4445";5229;4010;3871;92;0;1659;0;0;0;1077;920;123;0;"44"
"4446";13490;9387;9096;558;492;2203;0;0;0;5407;0;436;0;"44"
"4449";15594;8820;8599;774;239;3018;0;0;0;1722;1963;883;0;"44"
"4452";16391;8967;8709;579;337;3943;0;0;930;2129;61;730;0;"44"
"4453";14519;8278;7950;1025;537;2280;0;0;0;2602;565;451;490;"44"
"4454";18652;11657;11355;441;533;3576;0;0;5977;0;0;828;0;"44"
"4457";17167;10865;10567;589;246;2188;0;0;1861;3324;1192;1167;0;"44"
"4458";13242;6926;6769;790;173;2434;0;0;1664;1037;88;583;0;"44"
"4459";9095;6510;6351;278;0;1296;0;0;802;0;3674;301;0;"44"
"4501";5466;4186;4025;547;0;0;0;1746;0;0;1732;0;0;"45"
"4505";8075;5873;5620;662;0;2872;0;0;2086;0;0;0;0;"45"
"4506";10750;7123;6817;527;0;1408;426;371;0;0;3281;804;0;"45"
"4507";6500;4372;4186;402;0;689;0;0;0;3095;0;0;0;"45"
"4509";4869;3509;3386;339;0;1673;0;0;255;838;0;281;0;"45"
"4515";9187;6497;6291;400;0;1123;0;0;0;2736;1618;414;0;"45"
"4516";5376;3760;3625;389;0;605;0;0;0;2104;0;527;0;"45"
"4517";6109;4167;3974;266;0;613;0;0;2169;926;0;0;0;"45"
"4518";10342;7542;7268;676;0;1244;0;0;2443;2905;0;0;0;"45"
"4519";9961;5975;5824;1333;0;717;0;487;0;1695;1028;564;0;"45"
"4521";9293;5356;5074;238;0;1391;0;0;3445;0;0;0;0;"45"
"4523";11795;6723;6520;463;119;1645;0;244;1169;1412;675;793;0;"45"
"4528";3824;2892;2704;320;0;525;0;0;0;0;1859;0;0;"45"
"4529";13751;9308;8911;733;0;2448;0;0;5730;0;0;0;0;"45"
"4530";3987;2917;2681;377;0;0;0;0;0;0;1889;415;0;"45"
"4531";7447;5446;5229;317;0;0;0;1300;3612;0;0;0;0;"45"
"4533";12646;8714;8390;2813;0;1489;0;0;978;2418;0;692;0;"45"
"4534";12390;7753;7530;3233;116;1082;0;0;1080;0;1476;543;0;"45"
"4536";10047;6245;5994;638;0;2107;0;0;1483;1193;0;573;0;"45"
"4540";8663;5826;5576;334;0;1451;0;0;3791;0;0;0;0;"45"
"4602";4836;3264;3100;225;0;667;976;0;0;956;0;276;0;"46"
"4603";5746;3762;3570;1066;0;730;0;0;940;834;0;0;0;"46"
"4604";2615;2146;2098;84;0;0;1040;0;0;0;974;0;0;"46"
"4607";2042;1557;1367;209;0;0;1158;0;0;0;0;0;0;"46"
"4608";6512;4726;4479;331;0;1347;155;0;0;2646;0;0;0;"46"
"4609";6852;5303;5103;414;0;2303;0;0;0;0;2386;0;0;"46"
"4611";5158;3866;3697;266;0;1160;0;0;0;2271;0;0;0;"46"
"4613";5341;4131;3922;565;0;1348;0;0;0;1551;458;0;0;"46"
"4616";1499;1185;1123;121;0;0;485;0;0;0;517;0;0;"46"
"4619";4850;4022;3938;222;0;810;967;0;0;1939;0;0;0;"46"
"4620";3872;3036;2959;556;0;416;702;0;0;671;614;0;0;"46"
"4622";1871;1506;1454;202;0;0;639;0;0;0;613;0;0;"46"
"4626";1580;1252;1223;46;0;436;310;0;0;431;0;0;0;"46"
"4628";5293;4347;4228;529;0;1515;0;0;0;2184;0;0;0;"46"
"4630";1606;1350;1331;28;0;646;0;0;0;615;42;0;0;"46"
"4631";6519;4378;4094;470;0;1965;0;0;0;1297;0;362;0;"46"
"4702";6567;4115;3978;383;0;1038;149;0;1907;0;0;358;143;"47"
"4704";1958;1524;1496;166;0;400;0;0;855;0;0;75;0;"47"
"4705";2165;1825;1770;414;0;284;36;0;908;0;69;59;0;"47"
"4706";4868;3483;3322;315;0;793;0;0;0;0;1781;433;0;"47"
"4710";3705;2736;2551;477;0;0;1735;0;0;0;0;339;0;"47"
"4711";3931;2886;2781;355;0;442;0;0;1812;0;0;172;0;"47"
"4713";8432;6564;6336;610;107;2139;0;0;0;0;3071;409;0;"47"
"4714";1221;1003;967;473;0;159;0;0;177;0;0;158;0;"47"
"4716";2587;1931;1855;141;0;535;0;0;0;0;924;255;0;"47"
"4719";10618;7715;7482;628;0;2469;0;0;0;1813;2168;404;0;"47"
"4721";3546;2893;2806;889;0;853;0;0;0;0;864;200;0;"47"
"4722";3609;2593;2490;392;0;496;0;0;0;0;1446;156;0;"47"
"4724";4483;3641;3557;273;0;1426;0;0;0;0;1711;147;0;"47"
"4728";3094;2386;2295;165;0;889;0;0;0;0;1024;217;0;"47"
"4730";5708;4103;3969;312;0;720;0;0;0;0;2436;501;0;"47"
"4732";9745;7520;7175;869;0;2910;0;0;0;880;1841;675;0;"47"
"4734";10823;7018;6714;430;0;1658;0;0;0;1320;2378;928;0;"47"
"4737";7789;4894;4747;425;0;945;0;0;0;0;2678;472;227;"47"
"4739";11626;7677;7386;594;0;1794;0;0;0;0;3832;1166;0;"47"
"4740";7252;5100;4968;302;0;2229;127;0;0;1882;0;428;0;"47"
"4801";1925;1479;1408;99;0;0;0;0;0;0;1113;196;0;"48"
"4805";1566;1206;1154;59;0;186;0;0;793;0;0;116;0;"48"
"4806";1564;1183;1084;82;0;0;0;0;1002;0;0;0;0;"48"
"4808";1410;1077;1023;25;117;0;0;0;0;0;881;0;0;"48"
"4810";4101;2973;2930;65;0;473;0;1118;0;0;1139;135;0;"48"
"4811";2165;1709;1662;102;0;0;0;0;0;0;1560;0;0;"48"
"4816";1220;992;979;6;0;0;0;0;155;248;552;18;0;"48"
"4817";1109;720;705;107;0;384;0;0;0;199;0;15;0;"48"
"4819";2149;1523;1355;163;0;0;0;0;1192;0;0;0;0;"48"
"4821";1103;819;789;105;0;163;0;0;521;0;0;0;0;"48"
"4822";2490;1824;1792;615;0;765;59;0;0;0;308;45;0;"48"
"4824";1764;1271;1209;110;0;250;0;0;0;0;849;0;0;"48"
"4904";7460;5278;5169;124;0;1289;0;0;2272;0;1059;153;272;"49"
"4907";5181;3942;3820;35;0;254;0;0;652;1754;1038;87;0;"49"
"4908";7007;5139;4985;146;0;694;0;1129;1473;489;872;182;0;"49"
"4912";14143;9401;9077;294;0;1931;0;0;5225;1017;0;610;0;"49"
"4913";9170;6512;6228;176;0;1099;0;0;3074;500;1088;291;0;"49"
"4914";6370;4304;4119;187;0;720;0;0;2924;0;0;288;0;"49"
"4915";4678;3160;3066;114;0;416;0;0;1558;781;0;197;0;"49"
"4921";10437;7887;7626;99;0;857;0;0;3246;0;3157;267;0;"49"
"4923";20552;13507;12934;605;652;2713;0;0;0;0;7993;971;0;"49"
"4924";7835;5961;5743;289;0;1430;0;0;0;3853;0;171;0;"49"
"4925";10950;8335;7947;165;0;1047;0;0;3524;1605;1320;286;0;"49"
"4926";8604;6352;6138;219;0;942;0;0;0;1617;3084;276;0;"49"
"4927";6844;4623;4429;161;0;492;0;0;1881;416;1203;276;0;"49"
"4928";7449;4599;4376;190;106;1018;0;0;444;1610;670;338;0;"49"
"4929";20023;12594;12292;397;256;3213;0;0;3437;3458;764;767;0;"49"
"4930";11511;8642;8359;127;214;3946;0;0;0;0;3912;160;0;"49"
"4935";15501;9106;8701;461;350;2264;0;0;2347;2590;0;689;0;"49"
"4936";15391;9579;9231;2243;415;2084;0;0;4050;0;0;439;0;"49"
"4937";15390;8304;8049;472;222;2583;0;142;1107;2697;188;638;0;"49"
"4938";14134;8150;7877;373;462;2195;0;88;2762;1538;0;459;0;"49"
"5003";5236;3234;3068;150;0;593;0;0;0;0;1965;360;0;"50"
"5004";5262;3771;3706;135;0;607;0;0;995;1100;0;194;675;"50"
"5005";4441;3354;3159;69;0;713;0;0;2377;0;0;0;0;"50"
"5006";6837;4233;4046;225;0;611;0;0;0;0;2792;418;0;"50"
"5007";6236;4009;3925;283;0;605;0;0;0;0;2473;279;285;"50"
"5009";8374;5458;5313;164;0;2471;0;0;2678;0;0;0;0;"50"
"5012";8157;5534;5354;220;0;1067;0;0;0;2066;1736;265;0;"50"
"5016";5965;4062;3948;183;0;636;0;0;0;0;2526;336;267;"50"
"5018";2505;1934;1766;30;0;187;0;0;1549;0;0;0;0;"50"
"5019";2415;1796;1648;50;0;244;0;0;0;1354;0;0;0;"50"
"5026";4260;3385;3266;40;0;134;0;0;1592;1500;0;0;0;"50"
"5027";4708;3356;3265;103;0;0;0;1044;0;0;1975;143;0;"50"
"5029";5473;4126;3962;401;0;908;0;0;350;1124;1179;0;0;"50"
"5033";5431;4142;3978;126;0;689;0;0;2918;0;0;245;0;"50"
"5034";4851;3448;3386;108;0;1251;0;0;990;0;892;145;0;"50"
"5036";6499;4234;4078;178;0;858;0;0;0;2575;0;467;0;"50"
"5037";5963;3844;3648;130;0;666;0;0;0;0;2485;367;0;"50"
"5038";5783;3569;3488;175;0;458;0;0;1813;608;191;0;243;"50"
"5043";4485;3197;2936;497;0;460;0;0;0;1979;0;0;0;"50"
"5044";3119;2484;2436;19;0;70;0;0;1176;1171;0;0;0;"50"
"5046";8039;5586;5311;173;0;687;0;0;0;0;4451;0;0;"50"
"5047";8369;5546;5407;157;0;744;0;0;3047;559;366;226;308;"50"
"5048";6233;4474;4278;365;0;248;0;0;0;2318;1203;0;144;"50"
"5049";8819;4601;4521;497;0;1141;0;66;959;595;710;298;255;"50"
"5050";14226;8609;8355;810;0;2970;0;0;0;3597;0;0;978;"50"
"5052";8891;5684;5553;149;0;1713;0;0;1467;1449;400;375;0;"50"
"5102";6737;4599;4439;248;0;980;0;0;0;2793;0;418;0;"51"
"5104";5332;3605;3505;160;0;378;0;0;0;0;2532;435;0;"51"
"5107";3035;2221;2136;101;0;957;0;0;0;0;945;133;0;"51"
"5110";4641;3210;3055;231;0;593;0;0;1875;0;0;356;0;"51"
"5111";9717;5816;5558;763;0;1373;0;0;2754;0;0;668;0;"51"
"5113";4282;3294;3205;157;0;133;0;0;0;1406;1388;121;0;"51"
"5118";3185;2248;2156;103;0;471;0;0;1406;0;0;176;0;"51"
"5119";14820;8374;8138;618;0;1914;0;0;0;4483;0;1123;0;"51"
"5121";9292;4799;4665;653;0;1085;0;0;2436;0;0;491;0;"51"
"5123";6822;5077;4972;203;0;1983;0;0;0;0;2583;203;0;"51"
"5124";3274;2577;2484;57;0;1589;0;0;0;703;0;135;0;"51"
"5125";7472;5263;5112;259;0;1905;0;0;0;2263;477;208;0;"51"
"5127";7234;4802;4646;340;0;562;0;0;3193;0;0;551;0;"51"
"5128";8086;5506;5258;491;0;1161;964;0;0;0;2110;532;0;"51"
"5131";7777;5299;5138;288;0;864;0;0;3370;0;0;616;0;"51"
"5134";9173;5626;5439;447;0;1235;0;0;0;3113;0;644;0;"51"
"5135";9530;5660;5441;682;0;1109;0;205;0;2869;0;576;0;"51"
"5137";14889;8598;8241;2378;212;1415;0;0;0;2922;504;810;0;"51"
"5139";14958;7919;7698;857;0;1717;0;0;4172;0;0;952;0;"51"
"5141";8714;5258;5132;496;145;2249;0;0;1708;0;0;534;0;"51"
"5142";10095;4969;4829;953;0;1327;0;0;0;1617;0;932;0;"51"
"5143";11424;6371;6101;885;0;1522;0;0;0;0;2906;788;0;"51"
"5144";11888;6333;6134;881;0;1410;0;0;0;3178;0;665;0;"51"
"5202";2071;1602;1546;67;0;0;197;0;1095;0;0;187;0;"52"
"5203";1742;1234;1190;52;0;0;0;0;0;0;1138;0;0;"52"
"5206";3450;2432;2364;95;0;0;600;0;1030;0;639;0;0;"52"
"5207";9199;5622;5333;367;0;1231;0;0;0;0;3044;691;0;"52"
"5211";2197;1643;1533;128;0;168;0;0;0;1237;0;0;0;"52"
"5212";4280;3064;2880;135;0;618;0;0;0;0;2127;0;0;"52"
"5214";2263;1706;1655;45;0;206;0;388;0;0;1016;0;0;"52"
"5216";9477;6069;5822;488;0;1261;0;0;0;2466;1079;528;0;"52"
"5217";5463;3816;3681;209;164;750;0;0;2558;0;0;0;0;"52"
"5218";3839;2838;2754;156;0;226;0;0;0;520;1612;240;0;"52"
"5223";2973;1997;1822;109;0;481;0;0;0;1232;0;0;0;"52"
"5225";8886;4922;4731;664;0;847;0;0;0;2362;0;858;0;"52"
"5227";4660;3477;3363;270;0;1120;0;0;0;0;1973;0;0;"52"
"5228";5921;4008;3782;545;0;940;0;0;2297;0;0;0;0;"52"
"5230";5833;3526;3363;871;0;714;0;0;0;1392;0;386;0;"52"
"5231";7929;4850;4566;844;0;1112;0;0;0;0;2610;0;0;"52"
"5301";4036;3051;2923;57;0;282;0;0;0;0;2466;118;0;"53"
"5305";6552;5010;4705;184;0;729;0;0;3792;0;0;0;0;"53"
"5307";6269;4533;4391;84;0;653;0;0;0;3654;0;0;0;"53"
"5309";7350;5270;5047;112;0;1371;0;0;0;0;3564;0;0;"53"
"5310";8036;6246;5913;201;0;1010;0;0;4702;0;0;0;0;"53"
"5312";6087;4535;4398;138;0;539;0;0;0;0;3721;0;0;"53"
"5315";6145;4675;4403;114;0;440;0;0;3849;0;0;0;0;"53"
"5317";8080;5861;5646;166;0;2255;0;0;2853;0;0;372;0;"53"
"5318";6480;4423;4194;176;0;1714;0;0;1683;621;0;0;0;"53"
"5319";9303;6777;6410;386;0;1510;0;0;0;0;4514;0;0;"53"
"5320";8724;6563;6315;121;0;2573;0;0;2764;658;0;199;0;"53"
"5321";8947;6476;6190;236;0;1733;0;0;2623;0;1598;0;0;"53"
"5325";6442;4868;4708;236;0;414;0;243;0;766;3049;0;0;"53"
"5329";7569;5152;4844;357;0;2236;0;0;2251;0;0;0;0;"53"
"5330";5331;3504;3329;231;96;1404;0;0;345;1076;0;177;0;"53"
"5331";6108;4191;4067;89;0;720;0;0;1379;538;1341;0;0;"53"
"5332";8165;5712;5406;157;219;1500;0;0;0;3265;0;265;0;"53"
"5401";1142;896;805;85;0;0;0;0;0;0;720;0;0;"54"
"5402";14558;9367;8897;3656;0;2175;0;0;1275;1791;0;0;0;"54"
"5404";2557;1863;1741;102;0;619;0;0;0;0;1020;0;0;"54"
"5406";4419;3235;3079;172;0;472;0;0;0;0;2088;347;0;"54"
"5410";4927;3908;3793;68;0;1756;0;0;1070;0;715;184;0;"54"
"5411";13770;9042;8590;2812;287;1386;0;0;2321;1784;0;0;0;"54"
"5414";5674;3915;3694;174;0;719;0;0;2258;0;0;543;0;"54"
"5417";8746;5616;5386;347;0;1319;0;714;2503;0;0;503;0;"54"
"5420";14283;6517;6350;339;159;1448;0;0;0;0;3491;913;0;"54"
"5422";18228;8948;8732;401;0;1848;0;0;4871;0;477;1135;0;"54"
"5423";5815;3958;3795;303;0;995;0;0;1973;0;0;524;0;"54"
"5424";12370;7701;7454;526;0;2412;0;0;0;3510;0;1006;0;"54"
"5425";18177;10820;10322;1013;0;2096;0;216;0;4048;2034;915;0;"54"
